IntensityIn IntensityOut Luminance
5.235653235653235926e-01 7.709620813305867459e-01 2.352634256596348337e+02
5.238095238095238360e-01 7.710078583962768350e-01 2.353486058940076475e+02
5.240537240537240793e-01 7.710688944838636205e-01 2.354603271348311750e+02
5.242979242979243226e-01 7.711299305714504060e-01 2.355699285347616865e+02
5.245421245421245660e-01 7.711909666590371915e-01 2.356774070857132415e+02
5.247863247863248093e-01 7.712672617685206733e-01 2.358087655282699018e+02
5.250305250305250526e-01 7.713282978561074588e-01 2.359114569680820637e+02
5.252747252747252960e-01 7.713893339436942442e-01 2.360120161795402964e+02
5.255189255189255393e-01 7.714656290531777261e-01 2.361347125434649570e+02
5.257631257631257826e-01 7.715266651407645115e-01 2.362304642258910974e+02
5.260073260073260260e-01 7.716029602502479934e-01 2.363471427485314393e+02
5.262515262515262693e-01 7.716792553597314752e-01 2.364604709528577473e+02
5.264957264957265126e-01 7.717555504692149571e-01 2.365704439669581234e+02
5.267399267399267559e-01 7.718318455786984389e-01 2.366770570617199496e+02
5.269841269841269993e-01 7.719081406881819207e-01 2.367803056511646673e+02
5.272283272283272426e-01 7.719996948195620989e-01 2.368997565665400771e+02
5.274725274725274859e-01 7.720759899290455808e-01 2.369955878091102477e+02
5.277167277167277293e-01 7.739681086442359303e-01 2.371130060718230652e+02
5.279609279609279726e-01 7.740291447318227158e-01 2.372415179480136658e+02
5.282051282051282159e-01 7.740749217975128049e-01 2.373365116707122411e+02
5.284493284493284593e-01 7.741359578850995904e-01 2.374613136068315100e+02
5.286935286935287026e-01 7.741817349507896795e-01 2.375535209189997659e+02
5.289377289377289459e-01 7.742427710383764650e-01 2.376746024469968290e+02
5.291819291819291893e-01 7.742885481040665541e-01 2.377640156121100006e+02
5.294261294261294326e-01 7.743495841916533395e-01 2.378813665696816315e+02
5.296703296703296759e-01 7.744106202792401250e-01 2.379965813282116756e+02
5.299145299145299193e-01 7.744716563668269105e-01 2.381096567271895310e+02
5.301587301587301626e-01 7.745326924544136959e-01 2.382205896637681235e+02
5.304029304029304059e-01 7.745937285420004814e-01 2.383293770929037407e+02
5.306471306471306493e-01 7.746547646295872669e-01 2.384360160274964642e+02
5.308913308913308926e-01 7.747158007171740524e-01 2.385405035385274459e+02
5.311355311355311359e-01 7.747768368047608378e-01 2.386428367551915528e+02
5.313797313797313793e-01 7.748531319142443197e-01 2.387677195205279190e+02
5.316239316239316226e-01 7.749141680018311051e-01 2.388651953809067265e+02
5.318681318681318659e-01 7.749904631113145870e-01 2.389839978684791504e+02
5.321123321123321093e-01 7.750667582207980688e-01 2.390994152211100072e+02
5.323565323565323526e-01 7.751277943083848543e-01 2.391893084661958255e+02
5.326007326007325959e-01 7.770199130235752039e-01 2.393306819417446150e+02
5.328449328449328393e-01 7.770656900892652930e-01 2.394337726871549989e+02
5.330891330891330826e-01 7.771114671549553821e-01 2.395356625907619446e+02
5.333333333333333259e-01 7.771572442206454712e-01 2.396363500819313970e+02
5.335775335775335693e-01 7.772182803082322566e-01 2.397687269700139723e+02
5.338217338217338126e-01 7.772640573739223457e-01 2.398666028258415963e+02
5.340659340659340559e-01 7.773098344396124348e-01 2.399632711646702035e+02
5.343101343101342993e-01 7.773708705271992203e-01 2.400902813472792445e+02
5.345543345543345426e-01 7.774166475928893094e-01 2.401841263759770868e+02
5.347985347985347859e-01 7.774776836804760949e-01 2.403073668478061506e+02
5.350427350427350293e-01 7.775234607461661840e-01 2.403983806759080153e+02
5.352869352869352726e-01 7.775844968337529695e-01 2.405178410717691122e+02
5.355311355311355159e-01 7.776455329213397549e-01 2.406351368904474270e+02
5.357753357753357593e-01 7.777065690089265404e-01 2.407502649076327543e+02
5.360195360195360026e-01 7.777523460746166295e-01 2.408351863941890088e+02
5.362637362637362459e-01 7.778133821622034150e-01 2.409465131764817443e+02
5.365079365079364893e-01 7.778744182497902004e-01 2.410556635928086280e+02
5.367521367521367326e-01 7.779507133592736823e-01 2.411890365278348440e+02
5.369963369963369759e-01 7.780117494468604677e-01 2.412932792274906433e+02
5.372405372405372193e-01 7.780727855344472532e-01 2.413953360145165448e+02
5.374847374847374626e-01 7.781338216220340387e-01 2.414952040774688555e+02
5.377289377289377059e-01 7.801174944686045665e-01 2.416349014392887966e+02
5.379731379731379493e-01 7.801632715342946556e-01 2.417376405759688396e+02
5.382173382173381926e-01 7.802090485999847447e-01 2.418391662528570407e+02
5.384615384615384359e-01 7.802548256656748338e-01 2.419394769045621274e+02
5.387057387057386793e-01 7.803158617532616192e-01 2.420713317296463174e+02
5.389499389499389226e-01 7.803616388189517084e-01 2.421688013378163475e+02
5.391941391941391659e-01 7.804074158846417975e-01 2.422650508352061820e+02
5.394383394383394092e-01 7.804684519722285829e-01 2.423914829828736686e+02
5.396825396825396526e-01 7.805142290379186720e-01 2.424848798088627291e+02
5.399267399267398959e-01 7.805752651255054575e-01 2.426075031209882127e+02
5.401709401709401392e-01 7.806363012130922430e-01 2.427279453040494559e+02
5.404151404151403826e-01 7.806820782787823321e-01 2.428168435822910567e+02
5.406593406593406259e-01 7.807431143663691175e-01 2.429334608613812065e+02
5.409035409035408692e-01 7.808041504539559030e-01 2.430478880521216638e+02
5.411477411477411126e-01 7.808651865415426885e-01 2.431601220074396394e+02
5.413919413919413559e-01 7.809262226291294740e-01 2.432701596396119612e+02
5.416361416361415992e-01 7.809872587167162594e-01 2.433779979204064432e+02
5.418803418803418426e-01 7.810482948043030449e-01 2.434836338812212659e+02
5.421245421245420859e-01 7.811093308918898304e-01 2.435870646132204058e+02
5.423687423687423292e-01 7.811703669794766158e-01 2.436882872674682972e+02
5.426129426129425726e-01 7.812466620889600977e-01 2.438117062329433793e+02
5.428571428571428159e-01 7.831540398260471436e-01 2.439080291515038539e+02
5.431013431013430592e-01 7.832150759136339291e-01 2.440464705741023863e+02
5.433455433455433026e-01 7.832608529793240182e-01 2.441488722255530774e+02
5.435897435897435459e-01 7.833066300450141073e-01 2.442500469073357294e+02
5.438339438339437892e-01 7.833524071107041964e-01 2.443499930587253175e+02
5.440781440781440326e-01 7.834134431982909819e-01 2.444813408837739530e+02
5.443223443223442759e-01 7.834592202639810710e-01 2.445784144988873550e+02
5.445665445665445192e-01 7.835202563515678564e-01 2.447059267978578987e+02
5.448107448107447626e-01 7.835660334172579455e-01 2.448001197164936968e+02
5.450549450549450059e-01 7.836270695048447310e-01 2.449237857671321876e+02
5.452991452991452492e-01 7.836728465705348201e-01 2.450150900663794005e+02
5.455433455433454926e-01 7.837338826581216056e-01 2.451348994635658300e+02
5.457875457875457359e-01 7.837796597238116947e-01 2.452233074589161106e+02
5.460317460317459792e-01 7.838406958113984802e-01 2.453392501161235089e+02
5.462759462759462226e-01 7.839017318989852656e-01 2.454529788020786327e+02
5.465201465201464659e-01 7.839627679865720511e-01 2.455644903876005287e+02
5.467643467643467092e-01 7.840238040741588366e-01 2.456737818035651344e+02
5.470085470085470636e-01 7.840848401617456220e-01 2.457808500410448573e+02
5.472527472527473069e-01 7.841458762493324075e-01 2.458856921514459941e+02
5.474969474969475502e-01 7.842221713588158893e-01 2.460136099041365014e+02
5.477411477411477936e-01 7.842832074464026748e-01 2.461134327612473385e+02
5.479853479853480369e-01 7.862973983367665953e-01 2.462111367514922051e+02
5.482295482295482802e-01 7.863584344243533808e-01 2.463480350533379806e+02
5.484737484737485236e-01 7.864042114900434699e-01 2.464492645270384514e+02
5.487179487179487669e-01 7.864499885557335590e-01 2.465492543336264362e+02
5.489621489621490102e-01 7.865110246433203445e-01 2.466806430415540490e+02
5.492063492063492536e-01 7.865568017090104336e-01 2.467777343258271117e+02
5.494505494505494969e-01 7.866025787747005227e-01 2.468735808746737632e+02
5.496947496947497402e-01 7.866636148622873081e-01 2.469994374631062897e+02
5.499389499389499836e-01 7.867093919279773973e-01 2.470923739072118792e+02
5.501831501831502269e-01 7.867704280155641827e-01 2.472143451067803426e+02
5.504273504273504702e-01 7.868314641031509682e-01 2.473340914562798503e+02
5.506715506715507136e-01 7.868772411688410573e-01 2.474224391787212767e+02
5.509157509157509569e-01 7.869382772564278428e-01 2.475382841585460199e+02
5.511599511599512002e-01 7.869993133440146282e-01 2.476518953837864956e+02
5.514041514041514436e-01 7.870603494316014137e-01 2.477632697296137962e+02
5.516483516483516869e-01 7.871213855191881992e-01 2.478724041317906028e+02
5.518925518925519302e-01 7.871824216067749846e-01 2.479792955868085187e+02
5.521367521367521736e-01 7.872434576943617701e-01 2.480839411520289275e+02
5.523809523809524169e-01 7.873044937819485556e-01 2.481863379458154952e+02
5.526251526251526602e-01 7.893797207598992616e-01 2.483008340686422457e+02
5.528693528693529036e-01 7.894407568474860470e-01 2.484375248484834344e+02
5.531135531135531469e-01 7.894865339131761361e-01 2.485385845803402560e+02
5.533577533577533902e-01 7.895323109788662252e-01 2.486383925605032630e+02
5.536019536019536336e-01 7.895780880445563144e-01 2.487369472481092316e+02
5.538461538461538769e-01 7.896391241321430998e-01 2.488664013042990177e+02
5.540903540903541202e-01 7.896849011978331889e-01 2.489620257568206227e+02
5.543345543345543636e-01 7.897459372854199744e-01 2.490875674314642367e+02
5.545787545787546069e-01 7.897917143511100635e-01 2.491802536043682608e+02
5.548229548229548502e-01 7.898527504386968490e-01 2.493018723329432476e+02
5.550671550671550936e-01 7.899137865262836344e-01 2.494212447594731543e+02
5.553113553113553369e-01 7.899595635919737235e-01 2.495092979663555184e+02
5.555555555555555802e-01 7.900205996795605090e-01 2.496247315008530450e+02
5.557997557997558236e-01 7.900816357671472945e-01 2.497379098511679842e+02
5.560439560439560669e-01 7.901426718547340800e-01 2.498488299018313796e+02
5.562881562881563102e-01 7.902037079423208654e-01 2.499574885986158392e+02
5.565323565323565536e-01 7.902647440299076509e-01 2.500638829486756549e+02
5.567765567765567969e-01 7.903257801174944364e-01 2.501680100206831412e+02
5.570207570207570402e-01 7.904020752269779182e-01 2.502949761350438393e+02
5.572649572649572836e-01 7.922178988326847859e-01 2.504029279076139289e+02
5.575091575091575269e-01 7.922636758983748750e-01 2.505111919057320620e+02
5.577533577533577702e-01 7.923094529640649641e-01 2.506181998672815894e+02
5.579975579975580136e-01 7.923552300297550532e-01 2.507239501429181132e+02
5.582417582417582569e-01 7.924010070954451423e-01 2.508284411022137874e+02
5.584859584859585002e-01 7.924467841611352315e-01 2.509316711337012862e+02
5.587301587301587436e-01 7.925078202487220169e-01 2.510673469827584086e+02
5.589743589743589869e-01 7.925535973144121060e-01 2.511676286893528243e+02
5.592185592185592302e-01 7.925993743801021951e-01 2.512666442340389210e+02
5.594627594627594735e-01 7.926604104676889806e-01 2.513966927354232439e+02
5.597069597069597169e-01 7.927061875333790697e-01 2.514927479899936884e+02
5.599511599511599602e-01 7.927519645990691588e-01 2.515875320611685311e+02
5.601953601953602035e-01 7.928130006866559443e-01 2.517119308974198475e+02
5.604395604395604469e-01 7.928740367742427297e-01 2.518340638316161630e+02
5.606837606837606902e-01 7.929198138399328188e-01 2.519241745119960854e+02
5.609279609279609335e-01 7.929808499275196043e-01 2.520423340755167487e+02
5.611721611721611769e-01 7.930418860151063898e-01 2.521582186515192348e+02
5.614163614163614202e-01 7.931029221026931753e-01 2.522718250514940337e+02
5.616605616605616635e-01 7.931486991683832644e-01 2.523555329151760986e+02
5.619047619047619069e-01 7.932097352559700498e-01 2.524651450204899845e+02
5.621489621489621502e-01 7.932860303654535317e-01 2.525989442368896789e+02
5.623931623931623935e-01 7.933470664530403171e-01 2.527034072842904493e+02
5.626373626373626369e-01 7.934081025406271026e-01 2.528055771418131599e+02
5.628815628815628802e-01 7.953307392996108449e-01 2.529284266379217740e+02
5.631257631257631235e-01 7.953765163653009340e-01 2.530366810400754503e+02
5.633699633699633669e-01 7.954222934309910231e-01 2.531436661448219922e+02
5.636141636141636102e-01 7.954680704966811122e-01 2.532493803032553501e+02
5.638583638583638535e-01 7.955138475623712013e-01 2.533538218855950106e+02
5.641025641025640969e-01 7.955596246280612904e-01 2.534569892812307330e+02
5.643467643467643402e-01 7.956206607156480759e-01 2.535925609927399478e+02
5.645909645909645835e-01 7.956664377813381650e-01 2.536927491305617366e+02
5.648351648351648269e-01 7.957122148470282541e-01 2.537916578519423183e+02
5.650793650793650702e-01 7.957732509346150396e-01 2.539215433071644838e+02
5.653235653235653135e-01 7.958190280003051287e-01 2.540174608183966996e+02
5.655677655677655569e-01 7.958648050659952178e-01 2.541120938983836766e+02
5.658119658119658002e-01 7.959258411535820033e-01 2.542362708095611765e+02
5.660561660561660435e-01 7.959868772411687887e-01 2.543581582777443941e+02
5.663003663003662869e-01 7.960326543068588778e-01 2.544480694140951300e+02
5.665445665445665302e-01 7.960936903944456633e-01 2.545659423323420185e+02
5.667887667887667735e-01 7.961547264820324488e-01 2.546815167431294640e+02
5.670329670329670169e-01 7.962157625696192342e-01 2.547947894668181448e+02
5.672771672771672602e-01 7.962615396353093233e-01 2.548782316498513012e+02
5.675213675213675035e-01 7.963378347447928052e-01 2.550144174463947024e+02
5.677655677655677469e-01 7.963988708323795906e-01 2.551207666554825835e+02
5.680097680097679902e-01 7.964599069199663761e-01 2.552248020841498715e+02
5.682539682539682335e-01 7.983215075913634440e-01 2.553401066578438190e+02
5.684981684981684769e-01 7.983672846570535331e-01 2.554517289390336146e+02
5.687423687423687202e-01 7.984130617227436222e-01 2.555620714944353153e+02
5.689865689865689635e-01 7.984588387884337113e-01 2.556711326238732909e+02
5.692307692307692069e-01 7.985046158541238004e-01 2.557789106464306315e+02
5.694749694749694502e-01 7.985503929198138895e-01 2.558854039004914398e+02
5.697191697191696935e-01 7.985961699855039786e-01 2.559906107437830656e+02
5.699633699633699369e-01 7.986419470511940677e-01 2.560945295534195907e+02
5.702075702075701802e-01 7.986877241168841568e-01 2.561971587259431544e+02
5.704517704517704235e-01 7.987487602044709423e-01 2.563319887855145680e+02
5.706959706959706669e-01 7.987945372701610314e-01 2.564316026785415374e+02
5.709401709401709102e-01 7.988403143358511205e-01 2.565299217304317381e+02
5.711843711843711535e-01 7.989013504234379059e-01 2.566589969800354538e+02
5.714285714285713969e-01 7.989471274891279950e-01 2.567542888634467886e+02
5.716727716727716402e-01 7.990081635767147805e-01 2.568793225025974607e+02
5.719169719169718835e-01 7.990539406424048696e-01 2.569715791984322095e+02
5.721611721611721268e-01 7.991149767299916551e-01 2.570925607021401902e+02
5.724053724053723702e-01 7.991760128175784406e-01 2.572112221033789865e+02
5.726495726495726135e-01 7.992217898832685297e-01 2.572986936209185842e+02
5.728937728937728568e-01 7.992828259708553151e-01 2.574132870255751300e+02
5.731379731379731002e-01 7.993438620584421006e-01 2.575255515020169241e+02
5.733821733821733435e-01 7.994048981460288861e-01 2.576354839592073063e+02
5.736263736263735868e-01 7.994659342336156715e-01 2.577430813694430753e+02
5.738705738705738302e-01 7.995269703212024570e-01 2.578483407684941540e+02
5.741147741147740735e-01 8.014190890363928066e-01 2.579810610914310018e+02
5.743589743589743168e-01 8.014648661020828957e-01 2.580921319576740984e+02
5.746031746031745602e-01 8.015106431677729848e-01 2.582019085715752453e+02
5.748473748473748035e-01 8.015564202334630739e-01 2.583103892411166953e+02
5.750915750915750468e-01 8.016021972991531630e-01 2.584175722937765727e+02
5.753357753357752902e-01 8.016479743648432521e-01 2.585234560765725860e+02
5.755799755799755335e-01 8.016937514305333412e-01 2.586280389561040920e+02
5.758241758241757768e-01 8.017395284962234303e-01 2.587313193185937052e+02
5.760683760683760202e-01 8.017853055619135194e-01 2.588332955699297599e+02
5.763125763125762635e-01 8.018463416495003049e-01 2.589672325693436505e+02
5.765567765567765068e-01 8.018921187151903940e-01 2.590661598061027462e+02
5.768009768009767502e-01 8.019378957808804831e-01 2.591637777605515112e+02
5.770451770451769935e-01 8.019989318684672686e-01 2.592918957674807530e+02
5.772893772893772368e-01 8.020447089341573577e-01 2.593864528981252988e+02
5.775335775335774802e-01 8.021057450217441431e-01 2.595104844600061824e+02
5.777777777777777235e-01 8.021515220874342322e-01 2.596019728072182033e+02
5.780219780219779668e-01 8.022125581750210177e-01 2.597219074803485341e+02
5.782661782661782102e-01 8.022735942626078032e-01 2.598394965157186220e+02
5.785103785103785645e-01 8.023193713282978923e-01 2.599261470184898144e+02
5.787545787545788079e-01 8.023804074158846777e-01 2.600396234397446733e+02
5.789987789987790512e-01 8.024414435034714632e-01 2.601507454778789565e+02
5.792429792429792945e-01 8.025024795910582487e-01 2.602595100724713575e+02
5.794871794871795379e-01 8.025635156786450342e-01 2.603659142271696965e+02
5.797313797313797812e-01 8.047150377660792220e-01 2.604764163718825785e+02
5.799755799755800245e-01 8.047760738536660075e-01 2.606158140559675758e+02
5.802197802197802678e-01 8.048218509193560966e-01 2.607188299845348638e+02
5.804639804639805112e-01 8.048676279850461857e-01 2.608205307145304914e+02
5.807081807081807545e-01 8.049134050507362748e-01 2.609209146753956361e+02
5.809523809523809978e-01 8.049744411383230602e-01 2.610527089717941180e+02
5.811965811965812412e-01 8.050202182040131493e-01 2.611500144756646478e+02
5.814407814407814845e-01 8.050659952697032384e-01 2.612459981193829890e+02
5.816849816849817278e-01 8.051270313572900239e-01 2.613719175222269087e+02
5.819291819291819712e-01 8.051728084229801130e-01 2.614648110896006301e+02
5.821733821733822145e-01 8.052338445105668985e-01 2.615866051344567040e+02
5.824175824175824578e-01 8.052948805981536839e-01 2.617060372033698741e+02
5.826617826617827012e-01 8.053406576638437731e-01 2.617940592290258337e+02
5.829059829059829445e-01 8.054016937514305585e-01 2.619093499709683783e+02
5.831501831501831878e-01 8.054627298390173440e-01 2.620222698540248985e+02
5.833943833943834312e-01 8.055237659266041295e-01 2.621328157685575206e+02
5.836385836385836745e-01 8.055848020141909149e-01 2.622409846694353632e+02
5.838827838827839178e-01 8.056458381017777004e-01 2.623467735761744279e+02
5.841269841269841612e-01 8.074311436636911754e-01 2.624602164962092274e+02
5.843711843711844045e-01 8.074769207293812645e-01 2.625745744261949994e+02
5.846153846153846478e-01 8.075226977950713536e-01 2.626876165572906530e+02
5.848595848595848912e-01 8.075684748607614427e-01 2.627993411475058565e+02
5.851037851037851345e-01 8.076142519264515318e-01 2.629097464746555488e+02
5.853479853479853778e-01 8.076600289921416209e-01 2.630188308364063232e+02
5.855921855921856212e-01 8.077058060578317100e-01 2.631265925503204244e+02
5.858363858363858645e-01 8.077515831235217991e-01 2.632330299538966756e+02
5.860805860805861078e-01 8.077973601892118882e-01 2.633381414046160103e+02
5.863247863247863512e-01 8.078431372549019773e-01 2.634419252799812057e+02
5.865689865689865945e-01 8.079041733424887628e-01 2.635782358965115009e+02
5.868131868131868378e-01 8.079499504081788519e-01 2.636789158991291515e+02
5.870573870573870812e-01 8.079957274738689410e-01 2.637782630632145811e+02
5.873015873015873245e-01 8.080415045395590301e-01 2.638762758535127659e+02
5.875457875457875678e-01 8.081025406271458156e-01 2.640048812657298072e+02
5.877899877899878112e-01 8.081483176928359047e-01 2.640997746605250995e+02
5.880341880341880545e-01 8.082093537804226901e-01 2.642242155107762756e+02
5.882783882783882978e-01 8.082551308461127793e-01 2.643159815196744944e+02
5.885225885225885412e-01 8.083161669336995647e-01 2.644362473266336337e+02
5.887667887667887845e-01 8.083772030212863502e-01 2.645541228218182255e+02
5.890109890109890278e-01 8.084382391088731357e-01 2.646696047605514650e+02
5.892551892551892712e-01 8.084840161745632248e-01 2.647546435279276125e+02
5.894993894993895145e-01 8.085450522621500102e-01 2.648659291307949388e+02
5.897435897435897578e-01 8.086060883497367957e-01 2.649748125896647366e+02
5.899877899877900012e-01 8.086823834592202775e-01 2.651075343335844536e+02
5.902319902319902445e-01 8.106050202182040199e-01 2.652139811868318020e+02
5.904761904761904878e-01 8.106507972838941090e-01 2.653257950900448350e+02
5.907203907203907312e-01 8.106965743495841981e-01 2.654362769363987127e+02
5.909645909645909745e-01 8.107423514152742872e-01 2.655454250227718944e+02
5.912087912087912178e-01 8.107881284809643763e-01 2.656532376661309627e+02
5.914529914529914612e-01 8.108339055466544654e-01 2.657597132035751883e+02
5.916971916971917045e-01 8.108796826123445545e-01 2.658648499923793338e+02
5.919413919413919478e-01 8.109254596780346436e-01 2.659686464100354897e+02
5.921855921855921912e-01 8.109712367437247327e-01 2.660711008542941727e+02
5.924297924297924345e-01 8.110322728313115181e-01 2.662056165344968122e+02
5.926739926739926778e-01 8.110780498970016072e-01 2.663049335906380293e+02
5.929181929181929211e-01 8.111238269626916964e-01 2.664029034793941264e+02
5.931623931623931645e-01 8.111848630502784818e-01 2.665314317902032144e+02
5.934065934065934078e-01 8.112306401159685709e-01 2.666262524360507769e+02
5.936507936507936511e-01 8.112916762035553564e-01 2.667505763933271510e+02
5.938949938949938945e-01 8.113374532692454455e-01 2.668422398139208553e+02
5.941391941391941378e-01 8.113984893568322310e-01 2.669623489487149754e+02
5.943833943833943811e-01 8.114595254444190164e-01 2.670800450475893513e+02
5.946275946275946245e-01 8.115053025101091055e-01 2.671667316160298355e+02
5.948717948717948678e-01 8.115663385976958910e-01 2.672801971477566667e+02
5.951159951159951111e-01 8.116273746852826765e-01 2.673912408942925367e+02
5.953601953601953545e-01 8.116884107728694620e-01 2.674998597973216192e+02
5.956043956043955978e-01 8.117494468604562474e-01 2.676060508644804941e+02
5.958485958485958411e-01 8.139467460135805243e-01 2.677356910628238893e+02
5.960927960927960845e-01 8.139925230792706135e-01 2.678420524475914135e+02
5.963369963369963278e-01 8.140383001449607026e-01 2.679470634390509076e+02
5.965811965811965711e-01 8.140840772106507917e-01 2.680507224159219959e+02
5.968253968253968145e-01 8.141451132982375771e-01 2.681868284873685297e+02
5.970695970695970578e-01 8.141908903639276662e-01 2.682873265735224209e+02
5.973137973137973011e-01 8.142366674296177553e-01 2.683864673887675281e+02
5.975579975579975445e-01 8.142824444953078444e-01 2.684842494007486380e+02
5.978021978021977878e-01 8.143434805828946299e-01 2.686125091128704412e+02
5.980463980463980311e-01 8.143892576485847190e-01 2.687071147406870750e+02
5.982905982905982745e-01 8.144502937361715045e-01 2.688311339203942225e+02
5.985347985347985178e-01 8.144960708018615936e-01 2.689225551964755709e+02
5.987789987789987611e-01 8.145571068894483791e-01 2.690423233961566893e+02
5.990231990231990045e-01 8.146181429770351645e-01 2.691596579093071568e+02
5.992673992673992478e-01 8.146791790646219500e-01 2.692745555056273474e+02
5.995115995115994911e-01 8.147402151522087355e-01 2.693870130209859326e+02
5.997557997557997345e-01 8.148012512397955209e-01 2.694970273575675037e+02
5.999999999999999778e-01 8.166628519111924778e-01 2.696022994914288233e+02
6.002442002442002211e-01 8.167086289768825669e-01 2.697194152226868482e+02
6.004884004884004645e-01 8.167544060425726560e-01 2.698351786088001063e+02
6.007326007326007078e-01 8.167849240863660487e-01 2.699116020145485209e+02
6.009768009768009511e-01 8.168307011520561378e-01 2.700251075363017321e+02
6.012210012210011945e-01 8.168764782177462269e-01 2.701372559991845037e+02
6.014652014652014378e-01 8.169222552834363160e-01 2.702480456729838352e+02
6.017094017094016811e-01 8.169680323491264051e-01 2.703574748479744017e+02
6.019536019536019245e-01 8.170138094148164942e-01 2.704655418349628349e+02
6.021978021978021678e-01 8.170595864805065833e-01 2.705722449653318336e+02
6.024420024420024111e-01 8.171053635461966724e-01 2.706775825910814888e+02
6.026862026862026545e-01 8.171663996337834579e-01 2.708159058307485338e+02
6.029304029304028978e-01 8.172121766994735470e-01 2.709180509863036832e+02
6.031746031746031411e-01 8.172579537651636361e-01 2.710188252933600097e+02
6.034188034188033845e-01 8.173037308308537252e-01 2.711182271937482824e+02
6.036630036630036278e-01 8.173647669184405107e-01 2.712486255520069562e+02
6.039072039072038711e-01 8.174105439841305998e-01 2.713448192277523958e+02
6.041514041514041145e-01 8.174715800717173853e-01 2.714709345080611342e+02
6.043956043956043578e-01 8.175173571374074744e-01 2.715639118548900797e+02
6.046398046398046011e-01 8.175783932249942598e-01 2.716857334291710231e+02
6.048840048840048444e-01 8.176241702906843489e-01 2.717754866095073112e+02
6.051282051282050878e-01 8.176852063782711344e-01 2.718930042060187020e+02
6.053724053724053311e-01 8.177462424658579199e-01 2.720080579124888800e+02
6.056166056166055744e-01 8.178072785534447053e-01 2.721206445586434484e+02
6.058608058608058178e-01 8.178683146410314908e-01 2.722307610413170096e+02
6.061050061050060611e-01 8.198519874876020186e-01 2.723373411188163118e+02
6.063492063492063044e-01 8.198977645532921077e-01 2.724499001289732405e+02
6.065934065934065478e-01 8.199435416189821968e-01 2.725610887664046231e+02
6.068376068376067911e-01 8.199893186846722859e-01 2.726709053156284313e+02
6.070818070818070344e-01 8.200350957503623750e-01 2.727793480818700118e+02
6.073260073260072778e-01 8.200808728160524641e-01 2.728864153911034123e+02
6.075702075702075211e-01 8.201266498817425532e-01 2.729921055900961733e+02
6.078144078144077644e-01 8.201724269474326423e-01 2.730964170464517338e+02
6.080586080586080078e-01 8.202334630350194278e-01 2.732333514951591269e+02
6.083028083028082511e-01 8.202792401007095169e-01 2.733344396545016934e+02
6.085470085470084944e-01 8.203250171663996060e-01 2.734341437808969886e+02
6.087912087912087378e-01 8.203707942320896951e-01 2.735324623327135214e+02
6.090354090354089811e-01 8.204318303196764806e-01 2.736613957717802350e+02
6.092796092796092244e-01 8.204776073853665697e-01 2.737564754393500834e+02
6.095238095238095788e-01 8.205386434729533551e-01 2.738810849831837686e+02
6.097680097680098221e-01 8.205844205386434442e-01 2.739729177561630422e+02
6.100122100122100655e-01 8.206454566262302297e-01 2.740931929037330974e+02
6.102564102564103088e-01 8.207064927138170152e-01 2.742109866771468205e+02
6.105006105006105521e-01 8.207675288014038006e-01 2.743262958323704765e+02
6.107448107448107955e-01 8.208133058670938897e-01 2.744111452546870851e+02
6.109890109890110388e-01 8.208743419546806752e-01 2.745220987252906752e+02
6.112332112332112821e-01 8.230258640421148630e-01 2.746312893903622694e+02
6.114774114774115255e-01 8.230716411078049521e-01 2.747414609948438056e+02
6.117216117216117688e-01 8.231174181734950412e-01 2.748502481973229123e+02
6.119658119658120121e-01 8.231631952391851303e-01 2.749576493184979427e+02
6.122100122100122555e-01 8.232242313267719158e-01 2.750986918236729935e+02
6.124542124542124988e-01 8.232700083924620049e-01 2.752028523423192610e+02
6.126984126984127421e-01 8.233157854581520940e-01 2.753056213335796087e+02
6.129426129426129854e-01 8.233615625238421831e-01 2.754069972092688658e+02
6.131868131868132288e-01 8.234073395895322722e-01 2.755069784023392003e+02
6.134310134310134721e-01 8.234683756771190577e-01 2.756381144846517373e+02
6.136752136752137154e-01 8.235141527428091468e-01 2.757348354432398310e+02
6.139194139194139588e-01 8.235751888303959323e-01 2.758616190723466843e+02
6.141636141636142021e-01 8.236209658960860214e-01 2.759550716500025374e+02
6.144078144078144454e-01 8.236820019836728068e-01 2.760774921444701135e+02
6.146520146520146888e-01 8.237277790493628959e-01 2.761676684657603573e+02
6.148962148962149321e-01 8.237888151369496814e-01 2.762857155062536094e+02
6.151404151404151754e-01 8.238498512245364669e-01 2.764012589368686577e+02
6.153846153846154188e-01 8.239108873121232524e-01 2.765142955747521682e+02
6.156288156288156621e-01 8.239719233997100378e-01 2.766248223052367621e+02
6.158730158730159054e-01 8.258030060273136019e-01 2.767514052544472634e+02
6.161172161172161488e-01 8.258335240711069947e-01 2.768317306111499079e+02
6.163614163614163921e-01 8.258793011367970838e-01 2.769510625912166120e+02
6.166056166056166354e-01 8.259250782024871729e-01 2.770690056723317412e+02
6.168498168498168788e-01 8.259708552681772620e-01 2.771855580365473202e+02
6.170940170940171221e-01 8.260013733119706547e-01 2.772624861039095094e+02
6.173382173382173654e-01 8.260471503776607438e-01 2.773767166235912782e+02
6.175824175824176088e-01 8.260929274433508329e-01 2.774895516809294236e+02
6.178266178266178521e-01 8.261387045090409220e-01 2.776009895349200178e+02
6.180708180708180954e-01 8.261844815747310111e-01 2.777110284656473027e+02
