Intensity Luminance
3.526054779889999935e-01 3.674430568719999712e+01
3.526207370109999961e-01 3.674778625039999724e+01
3.526359960329999987e-01 3.832796194259999822e+01
3.526512550550000014e-01 3.670601949200000291e+01
3.526665140760000261e-01 3.666077217050000314e+01
3.526817730979999732e-01 3.722462340860000296e+01
3.526970321199999758e-01 3.671994174480000339e+01
3.527122911419999784e-01 3.670601949200000291e+01
3.527275501639999811e-01 3.684524202000000059e+01
3.527428091859999837e-01 3.669209723929999711e+01
3.527580682079999863e-01 3.675474737679999748e+01
3.527733272299999889e-01 6.549027714419999313e+01
3.527885862519999915e-01 3.685568370960000095e+01
3.528038452739999942e-01 3.896142444470000044e+01
3.528191042950000189e-01 3.677911131919999832e+01
3.528343633170000215e-01 4.077479787120000054e+01
3.528496223390000242e-01 3.981068186520000296e+01
3.528648813610000268e-01 3.679651413519999892e+01
3.528801403829999739e-01 3.673038343439999664e+01
3.528953994049999765e-01 3.678955300879999868e+01
3.529106584269999791e-01 3.682087807759999976e+01
3.529259174489999817e-01 3.740909325820000220e+01
3.529411764709999844e-01 3.738472931580000136e+01
3.529564354920000091e-01 3.680347526159999916e+01
3.529716945140000117e-01 3.675822793999999760e+01
3.529869535360000143e-01 3.747174339570000257e+01
3.530022125580000170e-01 3.678955300879999868e+01
3.530174715800000196e-01 3.675474737679999748e+01
3.530327306020000222e-01 3.679303357199999880e+01
3.530479896240000248e-01 3.676518906639999784e+01
3.530632486460000274e-01 4.058336689520000107e+01
3.530785076679999746e-01 3.680347526159999916e+01
3.530937666899999772e-01 3.747522395890000269e+01
3.531090257110000019e-01 3.963665370519999698e+01
3.531242847330000045e-01 3.948002836130000048e+01
3.531395437550000072e-01 3.923986950060000112e+01
3.531548027770000098e-01 3.679999469839999904e+01
3.531700617990000124e-01 3.687656708880000167e+01
3.531853208210000150e-01 3.776063014119999650e+01
3.532005798430000176e-01 3.718981777660000176e+01
3.532158388650000203e-01 3.682087807759999976e+01
3.532310978870000229e-01 3.744041832690000149e+01
3.532463569090000255e-01 3.683480033040000023e+01
3.532616159299999947e-01 3.684872258320000071e+01
3.532768749519999973e-01 3.680347526159999916e+01
3.532921339740000000e-01 3.683131976720000011e+01
3.533073929960000026e-01 3.686612539920000131e+01
3.533226520180000052e-01 3.684872258320000071e+01
3.533379110400000078e-01 3.689048934160000215e+01
3.533531700620000104e-01 3.687308652560000155e+01
3.533684290840000131e-01 3.690789215760000275e+01
3.533836881060000157e-01 3.695313947910000252e+01
3.533989471269999849e-01 3.999515171470000041e+01
3.534142061489999875e-01 3.731163748859999885e+01
3.534294651709999902e-01 3.683828089360000035e+01
3.534447241929999928e-01 3.707495919109999960e+01
3.534599832149999954e-01 3.693225609999999648e+01
3.534752422369999980e-01 3.696358116870000288e+01
3.534905012590000006e-01 3.693921722630000204e+01
3.535057602810000033e-01 3.688352821520000191e+01
3.535210193030000059e-01 3.699142567429999673e+01
3.535362783250000085e-01 3.697750342150000336e+01
3.535515373459999777e-01 3.688700877840000203e+01
3.535667963679999803e-01 3.695662004230000264e+01
3.535820553899999830e-01 3.698446454789999649e+01
3.535973144119999856e-01 3.697402285830000324e+01
3.536125734339999882e-01 3.693573666319999660e+01
3.536278324559999908e-01 3.757616029169999905e+01
3.536430914779999934e-01 3.695662004230000264e+01
3.536583504999999961e-01 3.689745046800000239e+01
3.536736095219999987e-01 3.699142567429999673e+01
3.536888685440000013e-01 3.761096592370000025e+01
3.537041275650000260e-01 3.717241496070000295e+01
3.537193865869999732e-01 3.762836873970000084e+01
3.537346456089999758e-01 3.764577155570000144e+01
3.537499046309999784e-01 3.731163748859999885e+01
3.537651636529999810e-01 3.955660075170000312e+01
3.537804226749999836e-01 3.694617835270000228e+01
3.537956816969999863e-01 3.693921722630000204e+01
3.538109407189999889e-01 3.697402285830000324e+01
3.538261997409999915e-01 3.699142567429999673e+01
3.538414587620000162e-01 3.700534792709999721e+01
3.538567177840000189e-01 4.046154718329999866e+01
3.538719768060000215e-01 3.701230905349999745e+01
3.538872358280000241e-01 3.700186736389999709e+01
3.539024948500000267e-01 3.698098398470000348e+01
3.539177538719999738e-01 3.700534792709999721e+01
3.539330128939999764e-01 3.761096592370000025e+01
3.539482719159999791e-01 3.765969380850000192e+01
3.539635309379999817e-01 3.706451750149999924e+01
3.539787899599999843e-01 3.705059524869999876e+01
3.539940489810000090e-01 3.702275074309999781e+01
3.540093080030000117e-01 3.933384470699999724e+01
3.540245670250000143e-01 3.780239689959999794e+01
3.540398260470000169e-01 4.052767788410000094e+01
3.540550850690000195e-01 3.704015355909999840e+01
3.540703440910000221e-01 3.697750342150000336e+01
3.540856031130000248e-01 3.706799806469999936e+01
3.541008621350000274e-01 3.708192031749999984e+01
3.541161211569999745e-01 3.946610610850000000e+01
3.541313801789999771e-01 3.932688358059999700e+01
3.541466392000000019e-01 3.707147862789999948e+01
3.541618982220000045e-01 3.713760932870000175e+01
3.541771572440000071e-01 3.713760932870000175e+01
3.541924162660000097e-01 3.709932313350000044e+01
3.542076752880000123e-01 3.717589552390000307e+01
3.542229343100000150e-01 3.710280369670000056e+01
3.542381933320000176e-01 3.703319243269999816e+01
3.542534523540000202e-01 3.713064820230000151e+01
3.542687113760000228e-01 3.705755637509999900e+01
3.542839703969999920e-01 3.792421661150000034e+01
3.542992294189999947e-01 3.710976482310000080e+01
3.543144884409999973e-01 3.707495919109999960e+01
3.543297474629999999e-01 3.760748536050000013e+01
3.543450064850000025e-01 3.713760932870000175e+01
3.543602655070000051e-01 3.716197327110000259e+01
3.543755245290000078e-01 4.004039903630000197e+01
3.543907835510000104e-01 3.713064820230000151e+01
3.544060425730000130e-01 3.714457045510000199e+01
3.544213015950000156e-01 3.778499408359999734e+01
3.544365606159999849e-01 3.941737822369999833e+01
3.544518196379999875e-01 3.713064820230000151e+01
3.544670786599999901e-01 3.714457045510000199e+01
3.544823376819999927e-01 3.713412876550000163e+01
3.544975967039999953e-01 3.710280369670000056e+01
3.545128557259999980e-01 3.867601826239999951e+01
3.545281147480000006e-01 3.717589552390000307e+01
3.545433737700000032e-01 3.717241496070000295e+01
3.545586327920000058e-01 3.716545383430000271e+01
3.545738918140000084e-01 3.719329833980000188e+01
3.545891508349999777e-01 3.716893439750000283e+01
3.546044098569999803e-01 3.783372196839999901e+01
3.546196688789999829e-01 3.723158453500000320e+01
3.546349279009999855e-01 3.953571737250000240e+01
3.546501869229999881e-01 3.783720253159999913e+01
3.546654459449999908e-01 3.921202499500000016e+01
3.546807049669999934e-01 3.744041832690000149e+01
3.546959639889999960e-01 3.726290960379999717e+01
3.547112230109999986e-01 3.810172533469999934e+01
3.547264820330000012e-01 3.721766228220000272e+01
3.547417410540000260e-01 3.720374002940000224e+01
3.547570000759999731e-01 3.788593041640000081e+01
3.547722590979999757e-01 3.724202622459999645e+01
3.547875181199999783e-01 4.085137026150000139e+01
3.548027771419999810e-01 3.730467636219999861e+01
3.548180361639999836e-01 3.732904030459999944e+01
3.548332951859999862e-01 3.718981777660000176e+01
3.548485542079999888e-01 3.730119579899999849e+01
3.548638132299999914e-01 3.723854566140000344e+01
3.548790722510000162e-01 3.729075410939999813e+01
3.548943312730000188e-01 3.742997663730000113e+01
3.549095902950000214e-01 3.789289154280000105e+01
3.549248493170000240e-01 3.739517100540000172e+01
3.549401083390000267e-01 3.720025946620000212e+01
3.549553673609999738e-01 3.726987073019999741e+01
3.549706263829999764e-01 3.729423467259999825e+01
3.549858854049999790e-01 3.732207917819999921e+01
3.550011444269999816e-01 3.731859861499999909e+01
3.550164034489999842e-01 3.724202622459999645e+01
3.550316624700000090e-01 4.009608804740000210e+01
3.550469214920000116e-01 3.731511805179999897e+01
3.550621805140000142e-01 3.924683062700000136e+01
3.550774395360000169e-01 3.773974676200000289e+01
3.550926985580000195e-01 3.729075410939999813e+01
3.551079575800000221e-01 3.795902224350000154e+01
3.551232166020000247e-01 3.973410947480000033e+01
3.551384756240000273e-01 3.734992368380000016e+01
3.551537346459999744e-01 3.736732649980000076e+01
3.551689936679999771e-01 3.733252086779999956e+01
3.551842526890000018e-01 3.734296255739999992e+01
3.551995117110000044e-01 3.732904030459999944e+01
3.552147707330000070e-01 3.742649607410000101e+01
3.552300297550000097e-01 3.729771523579999837e+01
3.552452887770000123e-01 3.795554168030000142e+01
3.552605477990000149e-01 4.011349086340000270e+01
3.552758068210000175e-01 3.980372073880000272e+01
3.552910658430000201e-01 3.744737945330000173e+01
3.553063248650000228e-01 3.798338618590000237e+01
3.553215838859999920e-01 3.737080706300000088e+01
3.553368429079999946e-01 3.734296255739999992e+01
3.553521019299999972e-01 3.738820987900000148e+01
3.553673609519999999e-01 3.740561269500000208e+01
3.553826199740000025e-01 3.732904030459999944e+01
3.553978789960000051e-01 3.738124875260000124e+01
3.554131380180000077e-01 3.889529374389999816e+01
3.554283970400000103e-01 3.735340424700000028e+01
3.554436560620000130e-01 3.742301551090000089e+01
3.554589150840000156e-01 3.925727231660000172e+01
3.554741741049999848e-01 3.740909325820000220e+01
3.554894331269999874e-01 3.754135465969999785e+01
3.555046921489999900e-01 3.739865156860000184e+01
3.555199511709999927e-01 3.881176022719999708e+01
3.555352101929999953e-01 3.742649607410000101e+01
3.555504692149999979e-01 4.192338372670000268e+01
3.555657282370000005e-01 3.744737945330000173e+01
3.555809872590000031e-01 3.731511805179999897e+01
3.555962462810000058e-01 3.817829772500000018e+01
3.556115053030000084e-01 3.744737945330000173e+01
3.556267643239999776e-01 4.142566318930000335e+01
3.556420233459999802e-01 3.805299744989999766e+01
3.556572823679999829e-01 3.742997663730000113e+01
3.556725413899999855e-01 3.738472931580000136e+01
3.556878004119999881e-01 3.744041832690000149e+01
3.557030594339999907e-01 4.006824354190000292e+01
3.557183184559999933e-01 3.743345720050000125e+01
3.557335774779999960e-01 3.741953494780000256e+01
3.557488364999999986e-01 3.809824477149999922e+01
3.557640955210000233e-01 3.756223803889999857e+01
3.557793545430000259e-01 3.745434057970000197e+01
3.557946135649999730e-01 3.743693776370000137e+01
3.558098725869999757e-01 3.996382664589999933e+01
3.558251316089999783e-01 4.037105254010000266e+01
3.558403906309999809e-01 3.809476420829999910e+01
3.558556496529999835e-01 3.749958790130000352e+01
3.558709086749999861e-01 3.754135465969999785e+01
3.558861676969999888e-01 3.745086001650000185e+01
3.559014267189999914e-01 3.744737945330000173e+01
3.559166857400000161e-01 3.759008254449999953e+01
3.559319447620000187e-01 3.814349209310000077e+01
3.559472037840000214e-01 4.108804855900000064e+01
3.559624628060000240e-01 4.177023894599999920e+01
3.559777218280000266e-01 4.115765982300000303e+01
3.559929808499999737e-01 3.769798000360000145e+01
3.560082398719999763e-01 3.818177828820000030e+01
3.560234988939999790e-01 3.752743240689999737e+01
3.560387579159999816e-01 3.752047128049999714e+01
3.560540169379999842e-01 3.762836873970000084e+01
3.560692759590000089e-01 3.756919916529999881e+01
3.560845349810000116e-01 3.752047128049999714e+01
3.560997940030000142e-01 3.753787409649999773e+01
3.561150530250000168e-01 3.948002836130000048e+01
3.561303120470000194e-01 3.754135465969999785e+01
3.561455710690000220e-01 3.760748536050000013e+01
3.561608300910000247e-01 3.985940974990000285e+01
3.561760891130000273e-01 4.056596407930000225e+01
3.561913481349999744e-01 3.754831578609999809e+01
3.562066071559999991e-01 3.752395184369999726e+01
3.562218661780000017e-01 3.852635404490000326e+01
3.562371252000000044e-01 3.759704367089999977e+01
3.562523842220000070e-01 3.760052423409999989e+01
3.562676432440000096e-01 3.754135465969999785e+01
3.562829022660000122e-01 4.073999223919999935e+01
3.562981612880000148e-01 3.761444648690000037e+01
3.563134203100000175e-01 3.766317437160000026e+01
3.563286793320000201e-01 4.277264114710000342e+01
3.563439383540000227e-01 3.812956984030000029e+01
3.563591973749999919e-01 3.762488817650000072e+01
3.563744563969999946e-01 3.764229099250000132e+01
3.563897154189999972e-01 3.761096592370000025e+01
3.564049744409999998e-01 3.762488817650000072e+01
3.564202334630000024e-01 3.766665493480000038e+01
3.564354924850000050e-01 3.775714957800000349e+01
3.564507515070000077e-01 3.762836873970000084e+01
3.564660105290000103e-01 3.767709662440000074e+01
3.564812695510000129e-01 4.057640576880000083e+01
3.564965285730000155e-01 3.764229099250000132e+01
3.565117875939999847e-01 4.061469196400000214e+01
3.565270466159999874e-01 3.767013549800000050e+01
3.565423056379999900e-01 3.761792705010000049e+01
3.565575646599999926e-01 3.764229099250000132e+01
3.565728236819999952e-01 4.028055789700000133e+01
3.565880827039999978e-01 4.019702438019999846e+01
3.566033417260000005e-01 3.890921599669999864e+01
3.566186007480000031e-01 3.762488817650000072e+01
3.566338597700000057e-01 3.763184930290000096e+01
3.566491187909999749e-01 3.765273268210000168e+01
3.566643778129999776e-01 3.764229099250000132e+01
3.566796368349999802e-01 3.835928701139999930e+01
3.566948958569999828e-01 3.762836873970000084e+01
3.567101548789999854e-01 3.772582450920000241e+01
3.567254139009999880e-01 3.766665493480000038e+01
3.567406729229999907e-01 3.773278563560000265e+01
3.567559319449999933e-01 3.835580644819999918e+01
3.567711909669999959e-01 3.768405775080000097e+01
3.567864499889999985e-01 3.844630109130000051e+01
3.568017090100000233e-01 3.775366901480000337e+01
3.568169680320000259e-01 3.771538281960000205e+01
3.568322270539999730e-01 3.771190225640000193e+01
3.568474860759999756e-01 3.772582450920000241e+01
3.568627450979999782e-01 3.771886338280000217e+01
3.568780041199999808e-01 3.771190225640000193e+01
3.568932631419999835e-01 3.774670788840000313e+01
3.569085221639999861e-01 4.132472685649999988e+01
3.569237811859999887e-01 3.836624813779999954e+01
3.569390402079999913e-01 3.795554168030000142e+01
3.569542992290000161e-01 3.768057718760000085e+01
3.569695582510000187e-01 3.841845658569999955e+01
3.569848172730000213e-01 3.778499408359999734e+01
3.570000762950000239e-01 3.778499408359999734e+01
3.570153353170000265e-01 3.775714957800000349e+01
3.570305943389999737e-01 3.790333323240000141e+01
3.570458533609999763e-01 3.778151352039999722e+01
3.570611123829999789e-01 3.912153035179999705e+01
3.570763714049999815e-01 3.782328027879999865e+01
3.570916304260000063e-01 3.773974676200000289e+01
3.571068894480000089e-01 3.782676084199999877e+01
3.571221484700000115e-01 3.846718447050000123e+01
3.571374074920000141e-01 3.776411070439999662e+01
3.571526665140000167e-01 3.778499408359999734e+01
3.571679255360000194e-01 3.776411070439999662e+01
3.571831845580000220e-01 3.921550555820000028e+01
3.571984435800000246e-01 3.850895122890000266e+01
3.572137026020000272e-01 3.780935802599999818e+01
3.572289616239999743e-01 3.787200816360000033e+01
3.572442206449999991e-01 4.136997417810000144e+01
3.572594796670000017e-01 3.783024140519999889e+01
3.572747386890000043e-01 3.778151352039999722e+01
3.572899977110000069e-01 4.095230659429999776e+01
3.573052567330000096e-01 3.788244985320000069e+01
3.573205157550000122e-01 3.779195520999999758e+01
3.573357747770000148e-01 4.182244739389999921e+01
3.573510337990000174e-01 4.190250034750000196e+01
3.573662928210000200e-01 3.789637210600000117e+01
3.573815518430000227e-01 4.114373757020000255e+01
3.573968108639999919e-01 3.844630109130000051e+01
3.574120698859999945e-01 3.784416365799999937e+01
3.574273289079999971e-01 3.787200816360000033e+01
3.574425879299999997e-01 4.110893193820000135e+01
3.574578469520000024e-01 3.789637210600000117e+01
3.574731059740000050e-01 4.073999223919999935e+01
3.574883649960000076e-01 3.983156524439999657e+01
3.575036240180000102e-01 4.155096346439999877e+01
3.575188830400000128e-01 3.792421661150000034e+01
3.575341420609999821e-01 3.787200816360000033e+01
3.575494010829999847e-01 3.788593041640000081e+01
3.575646601049999873e-01 3.791725548510000010e+01
3.575799191269999899e-01 3.795902224350000154e+01
3.575951781489999926e-01 3.795206111710000130e+01
3.576104371709999952e-01 3.789289154280000105e+01
3.576256961929999978e-01 3.943826160289999905e+01
3.576409552150000004e-01 3.785112478439999961e+01
3.576562142370000030e-01 4.001255453070000101e+01
3.576714732590000057e-01 3.869690164160000023e+01
3.576867322799999749e-01 3.941389766049999821e+01
3.577019913019999775e-01 3.789985266920000129e+01
3.577172503239999801e-01 3.790681379549999974e+01
3.577325093459999827e-01 4.173891387719999813e+01
3.577477683679999854e-01 3.793813886430000082e+01
3.577630273899999880e-01 3.831752025299999787e+01
3.577782864119999906e-01 3.802167238109999658e+01
3.577935454339999932e-01 3.795206111710000130e+01
3.578088044559999958e-01 4.235497356329999974e+01
3.578240634779999985e-01 3.865513488319999880e+01
3.578393224990000232e-01 4.085833138790000163e+01
3.578545815210000258e-01 3.799382787550000273e+01
3.578698405429999729e-01 3.862032925129999938e+01
3.578850995649999756e-01 3.795902224350000154e+01
3.579003585869999782e-01 3.799730843870000285e+01
3.579156176089999808e-01 3.798338618590000237e+01
3.579308766309999834e-01 3.792421661150000034e+01
3.579461356529999860e-01 3.801471125470000345e+01
3.579613946749999887e-01 3.812608927710000017e+01
3.579766536960000134e-01 3.802863350749999682e+01
3.579919127180000160e-01 3.798338618590000237e+01
3.580071717400000186e-01 3.801819181789999647e+01
3.580224307620000213e-01 3.797294449630000202e+01
3.580376897840000239e-01 3.809824477149999922e+01
3.580529488060000265e-01 3.798686674910000249e+01
3.580682078279999736e-01 3.804603632349999742e+01
3.580834668499999762e-01 3.804951688669999754e+01
3.580987258719999788e-01 3.801123069150000333e+01
3.581139848939999815e-01 3.811564758749999982e+01
3.581292439150000062e-01 3.907280246709999716e+01
3.581445029370000088e-01 3.798338618590000237e+01
3.581597619590000114e-01 3.890573543349999852e+01
3.581750209810000141e-01 4.108456799580000052e+01
3.581902800030000167e-01 3.809128364509999898e+01
3.582055390250000193e-01 3.802863350749999682e+01
3.582207980470000219e-01 3.869342107840000011e+01
3.582360570690000245e-01 3.939301428129999749e+01
3.582513160910000272e-01 3.805299744989999766e+01
3.582665751129999743e-01 3.801471125470000345e+01
3.582818341339999990e-01 3.803559463389999706e+01
3.582970931560000016e-01 3.801819181789999647e+01
3.583123521780000043e-01 3.808432251869999874e+01
3.583276112000000069e-01 4.006476297870000280e+01
3.583428702220000095e-01 4.069126435439999767e+01
3.583581292440000121e-01 3.808084195549999862e+01
3.583733882660000147e-01 3.830359800019999739e+01
3.583886472880000174e-01 3.809476420829999910e+01
3.584039063100000200e-01 3.876999346880000274e+01
3.584191653320000226e-01 3.810520589789999946e+01
3.584344243529999918e-01 3.807736139229999850e+01
3.584496833749999944e-01 3.807736139229999850e+01
3.584649423969999971e-01 3.822702560980000186e+01
3.584802014189999997e-01 3.807736139229999850e+01
3.584954604410000023e-01 3.817481716180000006e+01
3.585107194630000049e-01 3.812260871390000005e+01
3.585259784850000075e-01 3.827923405779999655e+01
3.585412375070000102e-01 3.814349209310000077e+01
3.585564965290000128e-01 3.814001152990000065e+01
3.585717555499999820e-01 3.813305040350000041e+01
3.585870145719999846e-01 4.055552238970000190e+01
3.586022735939999873e-01 3.811216702429999970e+01
3.586175326159999899e-01 3.879783797439999660e+01
3.586327916379999925e-01 3.817481716180000006e+01
3.586480506599999951e-01 3.818873941460000054e+01
3.586633096819999977e-01 4.265430199840000114e+01
3.586785687040000004e-01 3.812956984030000029e+01
3.586938277260000030e-01 3.883612416959999791e+01
3.587090867480000056e-01 4.115069869660000279e+01
3.587243457689999748e-01 3.823746729940000222e+01
3.587396047909999774e-01 3.818525885140000042e+01
3.587548638129999801e-01 3.824790898900000258e+01
3.587701228349999827e-01 3.819221997780000066e+01
3.587853818569999853e-01 3.876303234240000251e+01
3.588006408789999879e-01 3.819221997780000066e+01
3.588158999009999905e-01 3.820266166740000102e+01
3.588311589229999932e-01 3.852983460810000338e+01
3.588464179449999958e-01 3.835232588499999906e+01
3.588616769669999984e-01 3.886048811199999875e+01
3.588769359880000231e-01 4.030840240260000229e+01
3.588921950100000258e-01 3.824442842580000246e+01
3.589074540319999729e-01 3.815741434579999947e+01
3.589227130539999755e-01 3.828271462099999667e+01
3.589379720759999781e-01 3.824094786260000234e+01
3.589532310979999807e-01 3.842541771209999979e+01
3.589684901199999834e-01 3.825835067860000294e+01
3.589837491419999860e-01 3.826531180500000318e+01
3.589990081639999886e-01 4.106716517979999992e+01
3.590142671850000133e-01 3.840453433289999907e+01
3.590295262070000160e-01 3.822006448340000162e+01
3.590447852290000186e-01 4.031884409220000265e+01
3.590600442510000212e-01 3.825835067860000294e+01
3.590753032730000238e-01 3.823050617300000198e+01
3.590905622950000264e-01 3.830011743699999727e+01
3.591058213169999735e-01 3.830011743699999727e+01
3.591210803389999762e-01 3.893357993909999948e+01
3.591363393609999788e-01 3.891269655989999876e+01
3.591515983829999814e-01 4.056596407930000225e+01
3.591668574040000061e-01 4.151963839569999948e+01
3.591821164260000088e-01 3.899274951350000151e+01
3.591973754480000114e-01 3.829315631059999703e+01
3.592126344700000140e-01 3.891269655989999876e+01
3.592278934920000166e-01 3.848110672330000170e+01
3.592431525140000192e-01 3.833840363219999858e+01
3.592584115360000219e-01 3.834536475859999882e+01
3.592736705580000245e-01 3.833144250579999834e+01
3.592889295800000271e-01 4.131080460369999940e+01
3.593041886019999742e-01 3.883612416959999791e+01
3.593194476229999990e-01 4.115069869660000279e+01
3.593347066450000016e-01 4.140826037330000275e+01
3.593499656670000042e-01 3.834536475859999882e+01
3.593652246890000068e-01 3.833840363219999858e+01
3.593804837110000094e-01 3.835928701139999930e+01
3.593957427330000121e-01 3.833492306899999846e+01
3.594110017550000147e-01 3.903103570870000283e+01
3.594262607770000173e-01 3.843237883850000003e+01
3.594415197990000199e-01 3.854027629769999663e+01
3.594567788199999891e-01 3.965405652119999758e+01
3.594720378419999918e-01 3.839757320649999883e+01
3.594872968639999944e-01 4.215658146100000181e+01
3.595025558859999970e-01 3.906932190389999704e+01
3.595178149079999996e-01 3.833492306899999846e+01
3.595330739300000022e-01 3.837320926419999978e+01
3.595483329520000049e-01 3.841149545929999931e+01
3.595635919740000075e-01 4.037453310330000278e+01
3.595788509960000101e-01 3.837320926419999978e+01
3.595941100180000127e-01 3.844630109130000051e+01
3.596093690389999820e-01 3.858204305609999807e+01
3.596246280609999846e-01 3.842541771209999979e+01
3.596398870829999872e-01 3.837668982739999990e+01
3.596551461049999898e-01 4.096970941029999835e+01
3.596704051269999924e-01 3.843585940170000015e+01
3.596856641489999951e-01 4.176675838279999908e+01
3.597009231709999977e-01 3.842193714889999967e+01
3.597161821930000003e-01 3.838365095380000014e+01
3.597314412150000029e-01 3.832796194259999822e+01
3.597467002370000055e-01 3.833144250579999834e+01
3.597619592579999748e-01 3.839061208009999859e+01
3.597772182799999774e-01 4.303716395019999652e+01
3.597924773019999800e-01 3.835580644819999918e+01
3.598077363239999826e-01 3.857508192969999783e+01
3.598229953459999853e-01 3.841845658569999955e+01
3.598382543679999879e-01 3.847066503370000135e+01
3.598535133899999905e-01 3.844282052810000039e+01
3.598687724119999931e-01 3.843237883850000003e+01
3.598840314339999957e-01 3.914589429419999789e+01
3.598992904550000205e-01 3.847066503370000135e+01
3.599145494770000231e-01 3.843933996490000027e+01
3.599298084990000257e-01 3.842193714889999967e+01
3.599450675209999728e-01 3.849850953930000230e+01
3.599603265429999754e-01 3.853679573449999651e+01
3.599755855649999781e-01 3.878739628480000334e+01
3.599908445869999807e-01 3.840105376969999895e+01
3.600061036089999833e-01 3.855767911369999723e+01
3.600213626309999859e-01 3.851939291850000302e+01
3.600366216529999885e-01 3.844282052810000039e+01
3.600518806740000133e-01 3.852287348170000314e+01
3.600671396960000159e-01 4.127251840859999987e+01
3.600823987180000185e-01 3.922594724780000064e+01
3.600976577400000211e-01 3.859944587209999867e+01
3.601129167620000238e-01 3.850199010250000242e+01
3.601281757840000264e-01 3.850199010250000242e+01
3.601434348059999735e-01 3.855767911369999723e+01
3.601586938279999761e-01 3.851939291850000302e+01
3.601739528499999787e-01 3.928511682220000267e+01
3.601892118719999814e-01 3.859944587209999867e+01
3.602044708930000061e-01 4.054160013690000142e+01
3.602197299150000087e-01 4.150223557969999888e+01
3.602349889370000113e-01 3.847414559690000146e+01
3.602502479590000140e-01 3.854027629769999663e+01
3.602655069810000166e-01 3.886048811199999875e+01
3.602807660030000192e-01 4.030144127620000205e+01
3.602960250250000218e-01 4.022138832259999930e+01
3.603112840470000244e-01 3.921898612140000040e+01
3.603265430690000271e-01 3.852635404490000326e+01
3.603418020899999963e-01 4.076435618160000018e+01
3.603570611119999989e-01 4.067386153839999707e+01
3.603723201340000015e-01 3.864469319359999844e+01
3.603875791560000041e-01 3.967493990039999829e+01
3.604028381780000068e-01 3.864817375679999856e+01
3.604180972000000094e-01 3.855071798729999699e+01
3.604333562220000120e-01 4.132124629329999976e+01
3.604486152440000146e-01 3.856812080329999759e+01
3.604638742660000172e-01 4.149875501649999876e+01
3.604791332880000199e-01 3.860640699849999891e+01
3.604943923089999891e-01 3.861684868809999926e+01
3.605096513309999917e-01 3.864469319359999844e+01
3.605249103529999943e-01 3.855767911369999723e+01
3.605401693749999970e-01 3.854723742409999687e+01
3.605554283969999996e-01 3.871778502080000095e+01
3.605706874190000022e-01 3.871778502080000095e+01
3.605859464410000048e-01 3.862032925129999938e+01
3.606012054630000074e-01 3.866209600959999904e+01
3.606164644850000101e-01 3.864817375679999856e+01
3.606317235070000127e-01 3.925031119020000148e+01
3.606469825279999819e-01 3.879783797439999660e+01
3.606622415499999845e-01 3.862380981449999950e+01
3.606775005719999871e-01 3.865861544639999892e+01
3.606927595939999898e-01 3.862729037769999962e+01
3.607080186159999924e-01 4.254988510239999755e+01
3.607232776379999950e-01 3.864121263039999832e+01
3.607385366599999976e-01 3.876651290560000263e+01
3.607537956820000002e-01 3.861684868809999926e+01
3.607690547040000029e-01 3.872126558400000107e+01
3.607843137250000276e-01 3.876651290560000263e+01
3.607995727469999747e-01 3.874562952640000191e+01
3.608148317689999773e-01 3.942781991329999869e+01
3.608300907909999800e-01 3.867601826239999951e+01
3.608453498129999826e-01 3.872474614720000119e+01
3.608606088349999852e-01 4.163101641800000152e+01
3.608758678569999878e-01 3.870038220480000035e+01
3.608911268789999904e-01 3.871430445760000083e+01
3.609063859009999931e-01 3.931992245419999676e+01
3.609216449229999957e-01 3.950439230370000132e+01
3.609369039440000204e-01 3.878043515840000310e+01
3.609521629660000230e-01 4.208348963379999930e+01
3.609674219880000257e-01 3.878043515840000310e+01
3.609826810099999728e-01 3.870734333120000059e+01
3.609979400319999754e-01 3.890225487029999840e+01
3.610131990539999780e-01 3.865513488319999880e+01
3.610284580759999806e-01 4.067038097519999695e+01
3.610437170979999832e-01 3.879087684800000346e+01
3.610589761199999859e-01 3.886744923839999899e+01
3.610742351419999885e-01 3.904147739830000319e+01
3.610894941630000132e-01 3.884308529599999815e+01
3.611047531850000158e-01 4.157880796999999973e+01
3.611200122070000185e-01 3.873518783680000155e+01
3.611352712290000211e-01 3.885352698559999851e+01
3.611505302510000237e-01 3.933732527019999736e+01
3.611657892730000263e-01 3.874911008960000203e+01
3.611810482949999734e-01 3.884308529599999815e+01
3.611963073169999761e-01 3.942085878689999845e+01
3.612115663389999787e-01 3.885700754879999863e+01
3.612268253600000034e-01 3.876303234240000251e+01
3.612420843820000060e-01 3.879783797439999660e+01
3.612573434040000087e-01 4.187813640510000113e+01
3.612726024260000113e-01 3.891965768629999900e+01
3.612878614480000139e-01 3.887789092789999756e+01
3.613031204700000165e-01 3.888137149109999768e+01
3.613183794920000191e-01 3.907628303029999728e+01
3.613336385140000218e-01 3.882568247999999755e+01
3.613488975360000244e-01 3.894054106549999972e+01
3.613641565580000270e-01 3.946958667170000012e+01
3.613794155789999962e-01 3.894054106549999972e+01
3.613946746009999988e-01 3.879435741119999648e+01
3.614099336230000015e-01 3.884308529599999815e+01
3.614251926450000041e-01 3.883612416959999791e+01
3.614404516670000067e-01 3.881524079039999719e+01
3.614557106890000093e-01 3.888833261749999792e+01
3.614709697110000119e-01 3.884308529599999815e+01
